date,open,high,low,close,volume,ma50,ma200
2026-01-21 13:50:00,5.19,5.21,5.19,5.19,641100,5.2136000000000005,5.20245
2026-01-21 13:55:00,5.2,5.21,5.2,5.2,207300,5.212999999999999,5.2021500000000005
2026-01-21 14:00:00,5.2,5.21,5.2,5.2,146100,5.2122,5.2019
2026-01-21 14:05:00,5.2,5.21,5.2,5.2,496100,5.2116,5.201600000000001
2026-01-21 14:10:00,5.2,5.21,5.2,5.2,389800,5.210800000000001,5.2013
2026-01-21 14:15:00,5.2,5.21,5.19,5.19,825900,5.21,5.2010000000000005
2026-01-21 14:20:00,5.19,5.2,5.19,5.19,778400,5.209,5.2007
2026-01-21 14:25:00,5.19,5.2,5.18,5.18,2054500,5.207800000000001,5.200350000000001
2026-01-21 14:30:00,5.19,5.19,5.18,5.18,986900,5.2066,5.2
2026-01-21 14:35:00,5.18,5.19,5.18,5.18,709600,5.2054,5.19965
2026-01-21 14:40:00,5.18,5.19,5.18,5.18,624600,5.204200000000001,5.199300000000001
2026-01-21 14:45:00,5.18,5.19,5.18,5.19,587800,5.203,5.199000000000001
2026-01-21 14:50:00,5.18,5.2,5.18,5.18,1423700,5.201600000000001,5.19865
2026-01-21 14:55:00,5.18,5.19,5.18,5.19,2136500,5.2006000000000006,5.1984
2026-01-21 15:00:00,5.18,5.2,5.18,5.19,575500,5.1996,5.1981
2026-01-22 09:35:00,5.19,5.2,5.18,5.2,1751200,5.1988,5.197900000000001
2026-01-22 09:40:00,5.2,5.22,5.19,5.21,1844800,5.198,5.19775
2026-01-22 09:45:00,5.21,5.22,5.2,5.2,930000,5.1975999999999996,5.19755
2026-01-22 09:50:00,5.21,5.21,5.2,5.2,394300,5.1968000000000005,5.19735
2026-01-22 09:55:00,5.2,5.22,5.2,5.21,890900,5.1968,5.1972000000000005
2026-01-22 10:00:00,5.21,5.22,5.21,5.22,333500,5.197,5.197150000000001
2026-01-22 10:05:00,5.22,5.23,5.21,5.22,1441800,5.1974,5.197050000000001
2026-01-22 10:10:00,5.22,5.23,5.22,5.23,1064700,5.198,5.197
2026-01-22 10:15:00,5.22,5.23,5.21,5.21,1200200,5.198,5.19675
2026-01-22 10:20:00,5.21,5.22,5.16,5.18,11414600,5.1975999999999996,5.19635
2026-01-22 10:25:00,5.18,5.2,5.12,5.15,22169100,5.1966,5.1958
2026-01-22 10:30:00,5.15,5.16,5.12,5.13,9579300,5.1952,5.19515
2026-01-22 10:35:00,5.13,5.14,5.12,5.13,3742900,5.1937999999999995,5.194400000000001
2026-01-22 10:40:00,5.13,5.14,5.12,5.13,4469100,5.192200000000001,5.1937
2026-01-22 10:45:00,5.13,5.14,5.12,5.13,2280300,5.190600000000001,5.19305
2026-01-22 10:50:00,5.13,5.14,5.12,5.13,1741100,5.1892,5.1924
2026-01-22 10:55:00,5.14,5.14,5.12,5.13,3575100,5.1876,5.191800000000001
2026-01-22 11:00:00,5.13,5.14,5.12,5.12,1774100,5.1858,5.1911000000000005
2026-01-22 11:05:00,5.13,5.14,5.12,5.13,1725300,5.1844,5.1904
2026-01-22 11:10:00,5.13,5.14,5.12,5.13,1756600,5.182799999999999,5.19
2026-01-22 11:15:00,5.13,5.14,5.12,5.13,764500,5.1812000000000005,5.18965
